order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,product_id,category,sub_category,product_name,sales,quantity,discount,profit
ORD-94299,2024-01-31,2024-02-05,Same Day,CUST-3056,Customer 180,Home Office,East,Sample State,Sample City,PROD-Tec-2827,Technology,Phones,Phones Product 39,2339.72,2,0.0,-466.52
ORD-64673,2023-01-23,2023-01-27,Standard Class,CUST-2719,Customer 48,Corporate,North,Sample State,Sample City,PROD-Tec-4776,Technology,Accessories,Accessories Product 27,3662.95,3,0.0,287.33
ORD-87776,2024-04-29,2024-05-04,Standard Class,CUST-4476,Customer 408,Corporate,East,Sample State,Sample City,PROD-Off-4131,Office Supplies,Binders,Binders Product 99,2496.68,5,0.3,357.51
ORD-61131,2022-07-17,2022-07-23,Same Day,CUST-3171,Customer 278,Corporate,West,Sample State,Sample City,PROD-Off-5554,Office Supplies,Binders,Binders Product 21,213.86,14,0.1,23.81
ORD-56164,2024-01-10,2024-01-16,Second Class,CUST-5631,Customer 530,Consumer,North,Sample State,Sample City,PROD-Fur-2695,Furniture,Bookcases,Bookcases Product 71,2520.31,5,0.0,752.46
ORD-17346,2022-05-04,2022-05-07,Standard Class,CUST-5918,Customer 289,Home Office,South,Sample State,Sample City,PROD-Off-8454,Office Supplies,Paper,Paper Product 83,3747.05,14,0.0,1055.48
ORD-48878,2023-06-14,2023-06-19,Same Day,CUST-8019,Customer 276,Consumer,East,Sample State,Sample City,PROD-Fur-6421,Furniture,Chairs,Chairs Product 18,1288.28,4,0.3,458.63
ORD-32154,2024-01-17,2024-01-20,Standard Class,CUST-7173,Customer 939,Home Office,South,Sample State,Sample City,PROD-Off-1915,Office Supplies,Labels,Labels Product 76,1750.57,2,0.0,476.9
ORD-25383,2024-05-02,2024-05-05,Standard Class,CUST-8851,Customer 305,Home Office,West,Sample State,Sample City,PROD-Fur-5816,Furniture,Furnishings,Furnishings Product 45,1948.05,10,0.3,373.13
ORD-80173,2021-04-14,2021-04-20,Same Day,CUST-6076,Customer 369,Home Office,North,Sample State,Sample City,PROD-Off-5774,Office Supplies,Storage,Storage Product 2,3287.07,8,0.2,-332.04
ORD-27881,2024-01-25,2024-01-29,Same Day,CUST-6000,Customer 503,Consumer,West,Sample State,Sample City,PROD-Tec-2993,Technology,Machines,Machines Product 97,3307.65,12,0.0,244.3
ORD-65016,2024-12-17,2024-12-21,Second Class,CUST-2156,Customer 403,Consumer,South,Sample State,Sample City,PROD-Off-1653,Office Supplies,Paper,Paper Product 10,1478.95,11,0.0,-99.45
ORD-87418,2024-05-06,2024-05-09,Same Day,CUST-3324,Customer 421,Consumer,East,Sample State,Sample City,PROD-Fur-7029,Furniture,Tables,Tables Product 58,579.66,5,0.0,82.0
ORD-64991,2023-10-22,2023-10-26,Same Day,CUST-8666,Customer 749,Corporate,North,Sample State,Sample City,PROD-Fur-6776,Furniture,Bookcases,Bookcases Product 5,29.03,12,0.0,-0.69
ORD-25290,2023-10-04,2023-10-07,Same Day,CUST-6275,Customer 773,Home Office,South,Sample State,Sample City,PROD-Tec-5606,Technology,Phones,Phones Product 23,2419.29,12,0.0,946.37
ORD-28257,2022-02-11,2022-02-17,Standard Class,CUST-6959,Customer 394,Home Office,North,Sample State,Sample City,PROD-Fur-7736,Furniture,Tables,Tables Product 88,4530.73,11,0.3,678.01
ORD-10761,2024-11-02,2024-11-06,Second Class,CUST-8617,Customer 96,Consumer,West,Sample State,Sample City,PROD-Fur-6466,Furniture,Bookcases,Bookcases Product 11,712.62,1,0.0,67.65
ORD-37827,2021-06-16,2021-06-19,Same Day,CUST-6136,Customer 845,Consumer,South,Sample State,Sample City,PROD-Off-6260,Office Supplies,Labels,Labels Product 6,1203.39,14,0.0,366.14
ORD-16713,2022-05-24,2022-05-30,First Class,CUST-1512,Customer 747,Consumer,North,Sample State,Sample City,PROD-Off-5959,Office Supplies,Labels,Labels Product 28,2283.37,2,0.2,443.78
ORD-94918,2021-11-09,2021-11-13,Standard Class,CUST-1751,Customer 313,Corporate,South,Sample State,Sample City,PROD-Tec-5417,Technology,Accessories,Accessories Product 41,1728.68,13,0.0,-297.68
ORD-84761,2024-12-12,2024-12-15,Second Class,CUST-6341,Customer 790,Home Office,South,Sample State,Sample City,PROD-Tec-5416,Technology,Accessories,Accessories Product 30,3917.12,7,0.1,1512.0
ORD-85024,2023-02-02,2023-02-05,Second Class,CUST-1471,Customer 860,Home Office,East,Sample State,Sample City,PROD-Fur-5974,Furniture,Tables,Tables Product 33,692.41,14,0.0,16.96
ORD-59275,2022-11-12,2022-11-18,Standard Class,CUST-9665,Customer 354,Consumer,East,Sample State,Sample City,PROD-Tec-9728,Technology,Machines,Machines Product 61,3843.26,3,0.1,831.32
ORD-68195,2022-04-22,2022-04-26,Second Class,CUST-9088,Customer 170,Corporate,West,Sample State,Sample City,PROD-Off-3346,Office Supplies,Appliances,Appliances Product 68,2300.06,6,0.2,120.81
ORD-83991,2021-03-14,2021-03-20,Same Day,CUST-7664,Customer 806,Home Office,West,Sample State,Sample City,PROD-Fur-2119,Furniture,Furnishings,Furnishings Product 10,3243.78,13,0.0,-574.2
ORD-40988,2024-03-10,2024-03-13,Standard Class,CUST-4148,Customer 745,Corporate,South,Sample State,Sample City,PROD-Tec-6787,Technology,Copiers,Copiers Product 20,1393.26,11,0.5,-60.34
ORD-72617,2022-08-05,2022-08-10,Same Day,CUST-5496,Customer 952,Consumer,West,Sample State,Sample City,PROD-Fur-1521,Furniture,Furnishings,Furnishings Product 50,3005.71,8,0.0,-76.33
ORD-65435,2021-09-19,2021-09-22,Same Day,CUST-5544,Customer 227,Home Office,East,Sample State,Sample City,PROD-Tec-5095,Technology,Accessories,Accessories Product 94,2584.03,5,0.1,-194.63
ORD-50699,2024-09-25,2024-09-29,Standard Class,CUST-5651,Customer 223,Corporate,South,Sample State,Sample City,PROD-Tec-8972,Technology,Phones,Phones Product 44,4712.21,11,0.5,-98.36
ORD-88405,2024-08-24,2024-08-26,Same Day,CUST-7838,Customer 112,Home Office,South,Sample State,Sample City,PROD-Fur-1279,Furniture,Chairs,Chairs Product 38,1654.6,13,0.2,-267.62
ORD-37907,2021-09-02,2021-09-06,Second Class,CUST-9447,Customer 214,Home Office,North,Sample State,Sample City,PROD-Tec-2063,Technology,Copiers,Copiers Product 27,3664.87,2,0.0,828.34
ORD-50394,2024-09-22,2024-09-26,Second Class,CUST-3291,Customer 762,Home Office,North,Sample State,Sample City,PROD-Tec-2784,Technology,Machines,Machines Product 64,1387.96,12,0.1,35.32
ORD-90645,2022-07-15,2022-07-19,Standard Class,CUST-9035,Customer 990,Corporate,North,Sample State,Sample City,PROD-Tec-1109,Technology,Phones,Phones Product 28,4332.0,11,0.3,1351.29
ORD-34119,2024-01-05,2024-01-08,Second Class,CUST-8242,Customer 278,Corporate,South,Sample State,Sample City,PROD-Tec-3435,Technology,Machines,Machines Product 3,3759.91,1,0.0,667.03
ORD-62642,2021-06-24,2021-06-26,Same Day,CUST-4147,Customer 906,Corporate,South,Sample State,Sample City,PROD-Fur-7947,Furniture,Furnishings,Furnishings Product 51,4149.49,11,0.1,-12.98
ORD-56511,2021-04-19,2021-04-24,Second Class,CUST-1027,Customer 757,Consumer,North,Sample State,Sample City,PROD-Fur-3362,Furniture,Tables,Tables Product 38,3838.93,11,0.3,-449.36
ORD-83138,2021-07-02,2021-07-06,Standard Class,CUST-1816,Customer 757,Consumer,West,Sample State,Sample City,PROD-Fur-3532,Furniture,Bookcases,Bookcases Product 72,4963.6,2,0.0,-940.14
ORD-15329,2021-07-11,2021-07-15,Second Class,CUST-2194,Customer 101,Corporate,West,Sample State,Sample City,PROD-Fur-7715,Furniture,Furnishings,Furnishings Product 67,3556.84,9,0.1,219.17
ORD-23360,2021-03-06,2021-03-09,First Class,CUST-2121,Customer 412,Corporate,South,Sample State,Sample City,PROD-Fur-4341,Furniture,Bookcases,Bookcases Product 18,787.87,12,0.0,246.81
ORD-61962,2023-08-21,2023-08-23,Second Class,CUST-1467,Customer 779,Consumer,North,Sample State,Sample City,PROD-Fur-3786,Furniture,Furnishings,Furnishings Product 99,2180.06,5,0.3,494.94
ORD-67774,2024-01-29,2024-02-02,Same Day,CUST-4258,Customer 260,Home Office,South,Sample State,Sample City,PROD-Fur-1045,Furniture,Bookcases,Bookcases Product 91,3144.24,4,0.5,761.04
ORD-88948,2023-05-14,2023-05-16,Second Class,CUST-2530,Customer 556,Consumer,North,Sample State,Sample City,PROD-Off-9922,Office Supplies,Binders,Binders Product 88,810.4,12,0.5,204.95
ORD-99364,2024-02-26,2024-03-03,Standard Class,CUST-4071,Customer 70,Consumer,North,Sample State,Sample City,PROD-Off-4499,Office Supplies,Binders,Binders Product 59,492.49,3,0.2,33.72
ORD-46035,2022-01-04,2022-01-06,Same Day,CUST-6254,Customer 108,Home Office,East,Sample State,Sample City,PROD-Off-5726,Office Supplies,Storage,Storage Product 91,511.88,9,0.1,-100.25
ORD-50659,2023-05-01,2023-05-07,Second Class,CUST-4930,Customer 246,Consumer,South,Sample State,Sample City,PROD-Fur-7603,Furniture,Bookcases,Bookcases Product 70,3369.08,8,0.0,-456.49
ORD-77420,2021-02-12,2021-02-14,Standard Class,CUST-8497,Customer 107,Corporate,West,Sample State,Sample City,PROD-Off-5029,Office Supplies,Art,Art Product 18,4288.42,3,0.0,-162.87
ORD-69850,2024-12-13,2024-12-17,Same Day,CUST-6093,Customer 928,Consumer,South,Sample State,Sample City,PROD-Off-3761,Office Supplies,Paper,Paper Product 94,1779.47,9,0.2,-341.62
ORD-98008,2022-05-03,2022-05-08,Second Class,CUST-2452,Customer 406,Consumer,West,Sample State,Sample City,PROD-Tec-7673,Technology,Copiers,Copiers Product 44,845.92,7,0.0,-127.23
ORD-46481,2021-03-19,2021-03-25,First Class,CUST-4116,Customer 546,Consumer,North,Sample State,Sample City,PROD-Off-6190,Office Supplies,Paper,Paper Product 79,3064.23,5,0.3,-297.13
ORD-96113,2023-04-06,2023-04-08,Second Class,CUST-9904,Customer 674,Consumer,East,Sample State,Sample City,PROD-Tec-1942,Technology,Machines,Machines Product 32,1551.93,7,0.0,125.76
ORD-25414,2024-07-17,2024-07-23,Same Day,CUST-8927,Customer 886,Home Office,North,Sample State,Sample City,PROD-Fur-3674,Furniture,Furnishings,Furnishings Product 74,916.5,6,0.3,-125.15
ORD-53339,2022-11-05,2022-11-08,Second Class,CUST-6209,Customer 966,Consumer,East,Sample State,Sample City,PROD-Tec-1869,Technology,Accessories,Accessories Product 6,1753.36,7,0.1,-160.47
ORD-48705,2022-12-02,2022-12-08,Standard Class,CUST-3302,Customer 737,Corporate,North,Sample State,Sample City,PROD-Off-1778,Office Supplies,Binders,Binders Product 67,2041.01,7,0.0,53.25
ORD-67152,2023-01-29,2023-02-01,Standard Class,CUST-7794,Customer 963,Consumer,West,Sample State,Sample City,PROD-Off-1521,Office Supplies,Storage,Storage Product 66,2339.06,7,0.1,849.91
ORD-76054,2022-12-29,2023-01-03,Standard Class,CUST-4851,Customer 208,Consumer,West,Sample State,Sample City,PROD-Tec-6004,Technology,Accessories,Accessories Product 41,4023.04,13,0.0,341.33
ORD-90416,2024-08-31,2024-09-06,First Class,CUST-5427,Customer 79,Consumer,West,Sample State,Sample City,PROD-Off-2818,Office Supplies,Paper,Paper Product 21,4975.3,5,0.2,1560.15
ORD-90174,2023-07-14,2023-07-20,First Class,CUST-5350,Customer 272,Corporate,East,Sample State,Sample City,PROD-Fur-5431,Furniture,Bookcases,Bookcases Product 80,309.32,12,0.0,-15.19
ORD-46716,2023-06-21,2023-06-24,First Class,CUST-1928,Customer 303,Corporate,West,Sample State,Sample City,PROD-Tec-3915,Technology,Accessories,Accessories Product 64,2439.9,8,0.0,-219.46
ORD-69322,2023-06-08,2023-06-12,Second Class,CUST-5500,Customer 722,Corporate,West,Sample State,Sample City,PROD-Off-1845,Office Supplies,Binders,Binders Product 19,1671.52,14,0.0,335.43
ORD-59255,2023-09-20,2023-09-23,Standard Class,CUST-5203,Customer 460,Corporate,West,Sample State,Sample City,PROD-Off-4875,Office Supplies,Storage,Storage Product 25,3560.38,10,0.5,738.41
ORD-40428,2024-04-06,2024-04-12,Standard Class,CUST-5276,Customer 838,Consumer,East,Sample State,Sample City,PROD-Fur-2822,Furniture,Furnishings,Furnishings Product 45,2270.75,14,0.0,295.86
ORD-49109,2021-12-05,2021-12-10,Same Day,CUST-1578,Customer 909,Home Office,West,Sample State,Sample City,PROD-Fur-3600,Furniture,Furnishings,Furnishings Product 75,4067.87,4,0.0,-700.51
ORD-88751,2021-07-12,2021-07-18,Same Day,CUST-4264,Customer 303,Home Office,East,Sample State,Sample City,PROD-Tec-5943,Technology,Copiers,Copiers Product 32,605.9,1,0.0,16.46
ORD-53502,2021-10-10,2021-10-16,First Class,CUST-1707,Customer 306,Home Office,North,Sample State,Sample City,PROD-Off-3831,Office Supplies,Binders,Binders Product 14,4913.05,9,0.0,51.22
ORD-36981,2024-09-21,2024-09-25,First Class,CUST-2950,Customer 307,Consumer,East,Sample State,Sample City,PROD-Off-3882,Office Supplies,Paper,Paper Product 1,140.88,14,0.0,-1.48
ORD-56901,2022-01-25,2022-01-28,Same Day,CUST-5636,Customer 784,Home Office,South,Sample State,Sample City,PROD-Tec-8388,Technology,Accessories,Accessories Product 95,3447.08,8,0.0,1110.9
ORD-34816,2023-09-27,2023-09-29,Second Class,CUST-9285,Customer 327,Home Office,East,Sample State,Sample City,PROD-Off-5148,Office Supplies,Art,Art Product 1,4849.96,8,0.0,598.86
ORD-72005,2022-06-09,2022-06-15,Same Day,CUST-2141,Customer 93,Home Office,North,Sample State,Sample City,PROD-Off-8380,Office Supplies,Storage,Storage Product 26,2013.62,13,0.0,151.04
ORD-81524,2024-06-17,2024-06-21,First Class,CUST-6656,Customer 882,Corporate,West,Sample State,Sample City,PROD-Tec-4793,Technology,Copiers,Copiers Product 45,1493.5,9,0.1,-128.47
ORD-57704,2022-10-21,2022-10-25,Same Day,CUST-8025,Customer 211,Corporate,South,Sample State,Sample City,PROD-Off-6677,Office Supplies,Labels,Labels Product 49,3270.86,2,0.2,-80.44
ORD-47386,2022-12-17,2022-12-20,First Class,CUST-6796,Customer 945,Consumer,North,Sample State,Sample City,PROD-Tec-1087,Technology,Phones,Phones Product 65,3333.27,6,0.1,749.98
ORD-42597,2023-06-10,2023-06-15,First Class,CUST-5429,Customer 419,Corporate,East,Sample State,Sample City,PROD-Off-1880,Office Supplies,Labels,Labels Product 36,4550.9,6,0.1,248.87
ORD-47804,2024-01-18,2024-01-22,Second Class,CUST-9489,Customer 606,Corporate,North,Sample State,Sample City,PROD-Off-1893,Office Supplies,Binders,Binders Product 20,2392.0,5,0.0,-267.16
ORD-41856,2024-01-24,2024-01-27,Same Day,CUST-8025,Customer 469,Corporate,West,Sample State,Sample City,PROD-Tec-7901,Technology,Machines,Machines Product 11,1230.12,2,0.2,25.67
ORD-26629,2022-03-28,2022-04-02,Second Class,CUST-9838,Customer 893,Home Office,West,Sample State,Sample City,PROD-Off-7839,Office Supplies,Art,Art Product 89,390.58,14,0.5,125.38
ORD-21878,2022-03-04,2022-03-08,Standard Class,CUST-2773,Customer 924,Corporate,North,Sample State,Sample City,PROD-Fur-5506,Furniture,Chairs,Chairs Product 37,207.21,10,0.3,-25.79
ORD-42813,2024-03-20,2024-03-26,First Class,CUST-3783,Customer 983,Consumer,South,Sample State,Sample City,PROD-Tec-7220,Technology,Copiers,Copiers Product 50,893.68,12,0.2,200.88
ORD-68647,2024-10-31,2024-11-06,Standard Class,CUST-7220,Customer 124,Corporate,West,Sample State,Sample City,PROD-Fur-3331,Furniture,Tables,Tables Product 32,3773.12,2,0.0,1111.09
ORD-13217,2023-11-12,2023-11-16,First Class,CUST-9705,Customer 994,Home Office,West,Sample State,Sample City,PROD-Fur-8836,Furniture,Chairs,Chairs Product 87,671.94,13,0.1,197.9
ORD-21068,2023-06-02,2023-06-05,First Class,CUST-4990,Customer 531,Consumer,North,Sample State,Sample City,PROD-Off-9625,Office Supplies,Paper,Paper Product 61,2514.3,11,0.0,782.76
ORD-84395,2021-11-09,2021-11-11,Second Class,CUST-2132,Customer 429,Home Office,South,Sample State,Sample City,PROD-Tec-5710,Technology,Accessories,Accessories Product 81,3542.75,5,0.2,-420.81
ORD-38200,2023-04-20,2023-04-26,Standard Class,CUST-3618,Customer 205,Corporate,West,Sample State,Sample City,PROD-Off-8893,Office Supplies,Art,Art Product 97,123.03,14,0.0,-16.55
ORD-53674,2022-06-03,2022-06-09,Standard Class,CUST-6794,Customer 250,Home Office,East,Sample State,Sample City,PROD-Off-6769,Office Supplies,Paper,Paper Product 28,2567.31,5,0.0,-242.23
ORD-98508,2024-05-14,2024-05-16,First Class,CUST-7605,Customer 142,Home Office,North,Sample State,Sample City,PROD-Fur-2569,Furniture,Bookcases,Bookcases Product 50,2639.22,8,0.1,173.32
ORD-14638,2022-01-10,2022-01-14,Same Day,CUST-8629,Customer 777,Corporate,East,Sample State,Sample City,PROD-Off-9727,Office Supplies,Labels,Labels Product 90,2145.51,12,0.1,273.53
ORD-75850,2022-03-27,2022-03-30,First Class,CUST-3486,Customer 852,Home Office,East,Sample State,Sample City,PROD-Off-2600,Office Supplies,Labels,Labels Product 77,2099.2,5,0.2,260.81
ORD-32689,2023-10-12,2023-10-15,First Class,CUST-2013,Customer 780,Corporate,East,Sample State,Sample City,PROD-Off-1245,Office Supplies,Binders,Binders Product 56,530.47,13,0.2,-84.72
ORD-92959,2022-08-18,2022-08-21,Standard Class,CUST-9087,Customer 712,Home Office,West,Sample State,Sample City,PROD-Fur-1959,Furniture,Chairs,Chairs Product 77,1783.88,9,0.3,663.36
ORD-41023,2024-04-17,2024-04-20,Second Class,CUST-1624,Customer 369,Home Office,East,Sample State,Sample City,PROD-Fur-2152,Furniture,Tables,Tables Product 19,3645.06,3,0.1,12.82
ORD-56892,2024-05-18,2024-05-22,Same Day,CUST-6163,Customer 386,Home Office,West,Sample State,Sample City,PROD-Fur-3528,Furniture,Furnishings,Furnishings Product 78,2787.93,8,0.0,483.93
ORD-76781,2022-05-15,2022-05-20,First Class,CUST-5488,Customer 999,Home Office,West,Sample State,Sample City,PROD-Off-2773,Office Supplies,Binders,Binders Product 98,1153.26,11,0.0,-0.43
ORD-40012,2022-04-09,2022-04-12,Standard Class,CUST-9011,Customer 404,Consumer,North,Sample State,Sample City,PROD-Off-3489,Office Supplies,Appliances,Appliances Product 99,4330.08,9,0.3,-755.56
ORD-99959,2024-02-22,2024-02-28,Same Day,CUST-2280,Customer 557,Corporate,North,Sample State,Sample City,PROD-Tec-3239,Technology,Accessories,Accessories Product 11,2580.89,8,0.0,943.92
ORD-39227,2021-04-23,2021-04-27,Standard Class,CUST-5904,Customer 295,Corporate,West,Sample State,Sample City,PROD-Off-5252,Office Supplies,Binders,Binders Product 46,1669.34,13,0.2,-171.99
ORD-11777,2023-11-02,2023-11-04,Standard Class,CUST-2132,Customer 450,Home Office,North,Sample State,Sample City,PROD-Tec-1954,Technology,Phones,Phones Product 95,927.74,9,0.0,76.13
ORD-78084,2024-02-24,2024-02-29,Same Day,CUST-6759,Customer 862,Home Office,South,Sample State,Sample City,PROD-Fur-6803,Furniture,Chairs,Chairs Product 31,1997.39,2,0.0,-43.59
ORD-83960,2021-11-27,2021-12-03,Standard Class,CUST-9316,Customer 585,Corporate,East,Sample State,Sample City,PROD-Off-2061,Office Supplies,Appliances,Appliances Product 87,1579.14,4,0.0,15.4
ORD-85278,2024-07-30,2024-08-03,Second Class,CUST-5630,Customer 265,Home Office,East,Sample State,Sample City,PROD-Fur-9496,Furniture,Bookcases,Bookcases Product 96,863.13,2,0.1,220.05
ORD-16631,2021-05-20,2021-05-22,First Class,CUST-3851,Customer 630,Consumer,West,Sample State,Sample City,PROD-Fur-3406,Furniture,Furnishings,Furnishings Product 10,4538.67,5,0.0,-161.2
ORD-15886,2024-11-25,2024-11-30,Same Day,CUST-3381,Customer 611,Corporate,West,Sample State,Sample City,PROD-Fur-9878,Furniture,Chairs,Chairs Product 24,1571.04,12,0.0,181.13
ORD-31667,2023-06-21,2023-06-24,First Class,CUST-2401,Customer 48,Corporate,West,Sample State,Sample City,PROD-Fur-7744,Furniture,Furnishings,Furnishings Product 76,2708.69,1,0.0,388.23
ORD-91831,2024-01-26,2024-01-30,Second Class,CUST-5966,Customer 435,Consumer,North,Sample State,Sample City,PROD-Fur-8719,Furniture,Tables,Tables Product 69,1276.49,10,0.0,-203.72
ORD-15734,2022-06-01,2022-06-03,Standard Class,CUST-2546,Customer 380,Corporate,West,Sample State,Sample City,PROD-Fur-6107,Furniture,Tables,Tables Product 54,727.31,14,0.0,-0.09
ORD-34781,2022-07-23,2022-07-27,Second Class,CUST-4863,Customer 118,Corporate,North,Sample State,Sample City,PROD-Tec-6490,Technology,Phones,Phones Product 25,1672.62,8,0.2,-77.69
ORD-74495,2023-04-26,2023-05-01,Second Class,CUST-6987,Customer 432,Corporate,South,Sample State,Sample City,PROD-Tec-9722,Technology,Phones,Phones Product 53,547.6,9,0.0,-24.97
ORD-79318,2023-12-29,2024-01-04,Standard Class,CUST-5021,Customer 705,Consumer,East,Sample State,Sample City,PROD-Tec-5183,Technology,Phones,Phones Product 46,1240.27,6,0.3,62.82
ORD-37215,2021-04-28,2021-04-30,Standard Class,CUST-5904,Customer 803,Consumer,West,Sample State,Sample City,PROD-Tec-9356,Technology,Copiers,Copiers Product 52,783.06,11,0.1,179.9
ORD-15233,2023-06-07,2023-06-13,First Class,CUST-3364,Customer 956,Consumer,West,Sample State,Sample City,PROD-Off-2210,Office Supplies,Appliances,Appliances Product 10,1278.44,1,0.0,66.42
ORD-65589,2023-12-19,2023-12-22,Standard Class,CUST-4777,Customer 294,Home Office,East,Sample State,Sample City,PROD-Tec-8785,Technology,Accessories,Accessories Product 7,2415.72,10,0.2,436.02
ORD-54823,2023-11-23,2023-11-28,Same Day,CUST-8151,Customer 789,Home Office,West,Sample State,Sample City,PROD-Fur-5692,Furniture,Furnishings,Furnishings Product 91,3300.01,10,0.0,-193.2
ORD-83212,2024-09-03,2024-09-07,Standard Class,CUST-4108,Customer 698,Home Office,East,Sample State,Sample City,PROD-Fur-5895,Furniture,Bookcases,Bookcases Product 20,3668.47,4,0.3,341.84
ORD-98209,2021-02-19,2021-02-24,Standard Class,CUST-3026,Customer 458,Home Office,East,Sample State,Sample City,PROD-Off-2254,Office Supplies,Appliances,Appliances Product 12,4363.36,12,0.1,368.64
ORD-36198,2021-01-19,2021-01-24,First Class,CUST-3739,Customer 592,Home Office,South,Sample State,Sample City,PROD-Off-4148,Office Supplies,Art,Art Product 55,2509.71,8,0.2,-38.87
ORD-41135,2022-12-27,2023-01-02,Second Class,CUST-8188,Customer 496,Home Office,East,Sample State,Sample City,PROD-Tec-6263,Technology,Phones,Phones Product 7,1022.38,6,0.0,-145.81
ORD-62254,2021-07-16,2021-07-21,Same Day,CUST-8450,Customer 905,Consumer,South,Sample State,Sample City,PROD-Off-4291,Office Supplies,Paper,Paper Product 16,2955.67,9,0.3,946.84
ORD-32891,2022-07-13,2022-07-17,Standard Class,CUST-5264,Customer 794,Consumer,North,Sample State,Sample City,PROD-Tec-6020,Technology,Phones,Phones Product 82,3630.03,12,0.0,1413.6
ORD-62009,2022-03-28,2022-03-30,Standard Class,CUST-6487,Customer 987,Corporate,East,Sample State,Sample City,PROD-Fur-9826,Furniture,Furnishings,Furnishings Product 86,4860.55,2,0.0,1282.58
ORD-93248,2021-10-16,2021-10-22,Standard Class,CUST-2433,Customer 978,Consumer,South,Sample State,Sample City,PROD-Off-2532,Office Supplies,Binders,Binders Product 2,2512.82,10,0.1,-224.21
ORD-93848,2024-03-10,2024-03-16,Second Class,CUST-8724,Customer 844,Home Office,East,Sample State,Sample City,PROD-Off-9134,Office Supplies,Paper,Paper Product 28,3766.05,4,0.2,604.76
ORD-51396,2024-01-13,2024-01-19,Second Class,CUST-5617,Customer 621,Corporate,South,Sample State,Sample City,PROD-Off-1284,Office Supplies,Art,Art Product 69,133.98,9,0.3,-2.17
ORD-57633,2022-01-26,2022-01-28,Second Class,CUST-1556,Customer 406,Consumer,South,Sample State,Sample City,PROD-Fur-8758,Furniture,Tables,Tables Product 73,4173.29,14,0.0,431.21
ORD-61187,2021-08-03,2021-08-07,Standard Class,CUST-6810,Customer 14,Corporate,West,Sample State,Sample City,PROD-Off-2352,Office Supplies,Labels,Labels Product 36,1630.63,5,0.0,278.64
ORD-92040,2021-08-03,2021-08-05,Second Class,CUST-9200,Customer 641,Consumer,West,Sample State,Sample City,PROD-Off-8980,Office Supplies,Appliances,Appliances Product 13,1354.22,2,0.0,318.23
ORD-97242,2024-11-27,2024-12-03,Standard Class,CUST-7090,Customer 267,Consumer,North,Sample State,Sample City,PROD-Off-3297,Office Supplies,Storage,Storage Product 55,2289.41,14,0.0,759.18
ORD-55228,2021-05-08,2021-05-11,First Class,CUST-1856,Customer 498,Corporate,South,Sample State,Sample City,PROD-Off-9340,Office Supplies,Art,Art Product 74,711.06,9,0.1,168.68
ORD-20948,2023-01-30,2023-02-05,Same Day,CUST-6504,Customer 441,Corporate,South,Sample State,Sample City,PROD-Tec-8471,Technology,Copiers,Copiers Product 72,742.89,10,0.0,6.09
ORD-77888,2022-02-08,2022-02-14,First Class,CUST-9316,Customer 431,Consumer,South,Sample State,Sample City,PROD-Fur-9899,Furniture,Tables,Tables Product 35,4403.96,11,0.2,1169.65
ORD-52129,2023-11-19,2023-11-25,Second Class,CUST-9562,Customer 10,Consumer,East,Sample State,Sample City,PROD-Tec-8100,Technology,Accessories,Accessories Product 84,3995.06,14,0.0,1114.58
ORD-47096,2021-12-04,2021-12-07,Second Class,CUST-8455,Customer 889,Corporate,East,Sample State,Sample City,PROD-Fur-2455,Furniture,Chairs,Chairs Product 81,834.92,13,0.0,-155.32
ORD-59865,2023-04-11,2023-04-14,Same Day,CUST-8206,Customer 317,Home Office,South,Sample State,Sample City,PROD-Fur-1815,Furniture,Tables,Tables Product 52,4445.52,9,0.0,-489.5
ORD-24309,2022-12-15,2022-12-18,First Class,CUST-7505,Customer 477,Consumer,East,Sample State,Sample City,PROD-Fur-8505,Furniture,Tables,Tables Product 4,4229.8,2,0.0,776.56
ORD-96679,2021-12-27,2022-01-01,Second Class,CUST-7043,Customer 505,Corporate,West,Sample State,Sample City,PROD-Fur-9343,Furniture,Bookcases,Bookcases Product 84,2966.72,3,0.1,661.56
ORD-59424,2022-07-23,2022-07-26,Standard Class,CUST-8506,Customer 521,Home Office,East,Sample State,Sample City,PROD-Off-5199,Office Supplies,Paper,Paper Product 83,4637.95,9,0.0,1424.39
ORD-63464,2024-11-16,2024-11-19,Standard Class,CUST-9852,Customer 663,Consumer,West,Sample State,Sample City,PROD-Fur-3045,Furniture,Furnishings,Furnishings Product 30,3841.74,11,0.0,-42.3
ORD-77181,2021-08-06,2021-08-09,Same Day,CUST-8382,Customer 307,Consumer,South,Sample State,Sample City,PROD-Off-4951,Office Supplies,Binders,Binders Product 28,4515.4,1,0.0,750.88
ORD-27870,2021-07-21,2021-07-24,Same Day,CUST-4371,Customer 237,Consumer,North,Sample State,Sample City,PROD-Off-8458,Office Supplies,Binders,Binders Product 35,4247.02,5,0.2,1240.66
ORD-49933,2021-01-17,2021-01-21,Same Day,CUST-4770,Customer 205,Consumer,West,Sample State,Sample City,PROD-Fur-2091,Furniture,Tables,Tables Product 95,4535.21,12,0.0,-623.36
ORD-38618,2021-11-18,2021-11-24,Standard Class,CUST-6685,Customer 560,Home Office,East,Sample State,Sample City,PROD-Off-2561,Office Supplies,Art,Art Product 72,856.82,12,0.2,337.3
